Instance,Status,Unit_Costs,N_Atoms,N_Acts,N_Effects,N_Var_Base,N_Var_Acyc,N_Const_Base,N_Const_Acyc,N_Cuts_LM,N_Cuts_Sec,N_RCB_Calls,N_CCB_Calls,N_CL_It,N_Nodes,Initial_LB,Root_LB,Final_LB,Initial_UB,Final_UB,Parsing_Time,Prep_Time,Heur_Time,Build_Time,RCB_Time,CCB_Time,CL_Time,CPX_Time,Time
pipesworld-notankage-p50-net5-b30-g8,3,True,1162,12349,29507,43055,118216,56961,9162594,0,0,,,,0,,,0.0,1e+20,1e+20,0.2226,0.7014,0.0,5.1305,0.0,0.0,,913.1218,919.1788
pipesworld-tankage-p01-net1-b6-g2-t50,0,True,28,46,149,235,197,357,436,0,0,,,,0,,,5.0,1e+20,5,0.0058,0.0004,0.0,0.0056,0.0,0.0,,0.0156,0.0274
pipesworld-tankage-p02-net1-b6-g4-t50,0,True,22,46,156,243,203,371,444,0,0,,,,0,,,7.0,1e+20,7,0.0145,0.0003,0.0,0.0069,0.0,0.0,,0.0161,0.0379
pipesworld-tankage-p03-net1-b8-g3-t80,0,True,42,188,604,848,418,996,1733,0,0,,,,0,,,7.0,1e+20,7,0.0092,0.0025,0.0,0.0028,0.0,0.0,,0.0546,0.0691
pipesworld-tankage-p04-net1-b8-g5-t80,0,True,40,199,632,887,444,1041,1896,0,0,,,,0,,,7.0,1e+20,7,0.0093,0.0024,0.0,0.0033,0.0,0.0,,0.0604,0.0754
pipesworld-tankage-p05-net1-b10-g4-t50,0,True,46,155,566,783,438,1004,1453,0,0,,,,0,,,7.0,1e+20,7,0.0092,0.0028,0.0,0.0028,0.0,0.0,,0.0457,0.0606
pipesworld-tankage-p06-net1-b10-g6-t50,0,True,41,155,568,786,436,1008,1448,0,0,,,,0,,,9.0,1e+20,9,0.0459,0.0028,0.0,0.0027,0.0,0.0,,0.0453,0.0968
pipesworld-tankage-p07-net1-b12-g5-t80,0,True,64,522,1785,2386,852,2548,4331,0,0,,,,0,,,8.0,1e+20,8,0.0199,0.0146,0.0,0.0054,0.0,0.0,,0.1081,0.1481
pipesworld-tankage-p08-net1-b12-g7-t80,0,True,60,522,1851,2454,869,2634,4393,0,0,,,,0,,,10.0,1e+20,10,0.0186,0.0153,0.0,0.0054,0.0,0.0,,0.3307,0.3702
pipesworld-tankage-p09-net1-b14-g6-t50,0,True,60,941,3042,4069,1168,4028,7971,0,0,,,,0,,,13.0,1e+20,13,0.0208,0.0176,0.0,0.007,0.0,0.0,,0.3226,0.3682
pipesworld-tankage-p10-net1-b14-g8-t50,0,True,54,941,3125,4154,1193,4153,8115,0,0,,,,0,,,17.0,1e+20,17,0.0885,0.0169,0.0,0.0069,0.0,0.0,,0.4062,0.5187
pipesworld-tankage-p11-net2-b10-g2-t30,0,True,165,994,2905,4075,5077,5165,64203,0,0,,,,64,,,12.0,1e+20,12,0.0433,0.0173,0.0,0.0614,0.0,0.0,,21.8324,21.9545
pipesworld-tankage-p12-net2-b10-g4-t60,0,True,167,1548,4405,6135,6008,7119,74477,0,0,,,,32,,,13.0,1e+20,13,0.0193,0.0294,0.0,0.0422,0.0,0.0,,24.4862,24.5773
