Instance,Status,Unit_Costs,N_Atoms,N_Acts,N_Effects,N_Var_Base,N_Var_Acyc,N_Const_Base,N_Const_Acyc,N_Cuts_LM,N_Cuts_Sec,N_RCB_Calls,N_CCB_Calls,N_CL_It,N_Nodes,Initial_LB,Root_LB,Final_LB,Initial_UB,Final_UB,Parsing_Time,Prep_Time,Heur_Time,Build_Time,RCB_Time,CCB_Time,CL_Time,CPX_Time,Time
trucks-strips-p23,0,,167,616,752,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53.0,53.0,53.0,0.06275,0.1113799999999999,0.00133,0.0,0.0,0.0,0.0,0.0,0.1783
trucks-strips-p30,0,,247,1028,1316,0,0,0,0,0,0,0,0,0,0,0.0,0.0,66.0,66.0,66.0,0.1282599999999999,0.23241,0.00273,0.0,0.0,0.0,0.0,0.0,0.36679
trucks-strips-p28,0,,218,900,1134,0,0,0,0,0,0,0,0,0,0,0.0,0.0,60.0,60.0,60.0,0.06998,0.13068,0.00219,0.0,0.0,0.0,0.0,0.0,0.20511
trucks-strips-p26,0,,196,814,1036,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54.0,54.0,54.0,0.05869,0.10127,0.00185,0.0,0.0,0.0,0.0,0.0,0.16432
visitall-opt11-strips-problem03-full,0,,0,12,24,0,0,0,0,0,0,0,0,0,0,0.0,0.0,8.0,8.0,8.0,0.0025637,0.00017447,1.922e-05,0.0,0.0,0.0,0.0,0.0,0.00485103
trucks-strips-p29,0,,236,985,1267,0,0,0,0,0,0,0,0,0,0,0.0,0.0,63.0,63.0,63.0,0.12124,0.22357,0.00252,0.0,0.0,0.0,0.0,0.0,0.35054
trucks-strips-p27,0,,207,857,1085,0,0,0,0,0,0,0,0,0,0,0.0,0.0,57.0,57.0,57.0,0.06328,0.11681,0.0019399999999999,0.0,0.0,0.0,0.0,0.0,0.1844
trucks-strips-p24,0,,176,647,784,0,0,0,0,0,0,0,0,0,0,0.0,0.0,56.0,56.0,56.0,0.0681,0.12486,0.0015,0.0,0.0,0.0,0.0,0.0,0.19743
visitall-opt11-strips-problem02-full,0,,0,4,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,3.0,3.0,0.00289934,7.96e-05,1.078e-05,0.0,0.0,0.0,0.0,0.0,0.00466695
visitall-opt11-strips-problem03-half,0,,4,12,19,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5.0,5.0,5.0,0.00267871,0.00013724,1.613e-05,0.0,0.0,0.0,0.0,0.0,0.00490349
visitall-opt11-strips-problem06-full,0,,0,104,208,0,0,0,0,0,0,0,0,0,0,0.0,0.0,35.0,35.0,35.0,0.00249405,0.00190639,0.00013151,0.0,0.0,0.0,0.0,0.0,0.00663845
visitall-opt11-strips-problem04-full,0,,0,34,68,0,0,0,0,0,0,0,0,0,0,0.0,0.0,15.0,15.0,15.0,0.00332221,0.00044961,3.79e-05,0.0,0.0,0.0,0.0,0.0,0.00590259
visitall-opt11-strips-problem05-half,0,,10,64,98,0,0,0,0,0,0,0,0,0,0,0.0,0.0,15.0,15.0,15.0,0.00302216,0.00069108,6.351e-05,0.0,0.0,0.0,0.0,0.0,0.00604497
visitall-opt11-strips-problem06-half,0,,20,104,148,302,0,341,51,10,0,0,4,0,0,19.0,19.0,19.0,20.0,19.0,0.00284407,0.00126567,9.928e-05,0.00184389,0.0,0.00042615,0.00198139,0.0363490599999999,0.05189476
visitall-opt11-strips-problem08-half,0,,31,208,314,617,0,717,93,41,0,0,9,0,0,37.0,37.0,37.0,38.0,37.0,0.00325868,0.00386099,0.00034443,0.00180141,0.0,0.0020972399999999,0.00322355,0.05928832,0.07652306
visitall-opt11-strips-problem05-full,0,,0,64,128,0,0,0,0,0,0,0,0,0,0,0.0,0.0,24.0,24.0,24.0,0.0030659899999999,0.00097637,7.501e-05,0.0,0.0,0.0,0.0,0.0,0.0058711499999999
visitall-opt11-strips-problem07-half,0,,16,152,255,487,0,584,78,17,0,0,9,0,0,32.0,32.0,32.0,33.0,32.0,0.00314222,0.0024109899999999,0.00022441,0.00134689,0.0,0.00091104,0.0026913899999999,0.48616747,0.49983575
visitall-opt11-strips-problem08-full,0,,0,208,416,0,0,0,0,0,0,0,0,0,0,0.0,0.0,63.0,63.0,63.0,0.00361022,0.00534693,0.00038347,0.0,0.0,0.0,0.0,0.0,0.0114985
visitall-opt11-strips-problem04-half,0,,8,34,49,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0,10.0,10.0,0.00269453,0.00036106,3.155e-05,0.0,0.0,0.0,0.0,0.0,0.0057274399999999
visitall-opt11-strips-problem07-full,0,,0,152,304,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48.0,48.0,48.0,0.00315081,0.00328828,0.00024814,0.0,0.0,0.0,0.0,0.0,0.00869135
visitall-opt11-strips-problem10-full,0,,0,344,688,0,0,0,0,0,0,0,0,0,0,0.0,0.0,99.0,99.0,99.0,0.00350031,0.01293875,0.00091813,0.0,0.0,0.0,0.0,0.0,0.0190900099999999
visitall-opt11-strips-problem11-half,0,,63,424,626,1227,0,1423,152,90,0,0,9,0,0,64.0,64.0,64.0,68.0,64.0,0.00412,0.01246,0.00115,0.00237,0.0,0.00813,0.0065,0.10617,0.13606
visitall-opt11-strips-problem09-half,0,,31,272,439,840,0,1000,122,47,0,0,9,0,0,51.0,51.0,51.0,54.0,51.0,0.00371576,0.0065606,0.00059799,0.00179769,0.0,0.00311863,0.00408428,0.07776451,0.09854436
visitall-opt11-strips-problem10-half,0,,52,344,505,995,0,1150,134,116,0,0,16,0,0,56.0,56.0,56.0,58.0,56.0,0.00395666,0.00920629,0.00077374,0.00217709,0.0,0.00974803,0.00514408,0.35164381,0.37647986
visitall-opt14-strips-p-05-6,0,,18,104,155,311,0,356,50,20,0,0,11,0,0,20.0,20.0,20.0,22.0,20.0,0.00294162,0.00128873,0.00011789,0.00146057,0.0,0.0008060599999999,0.00202901,0.06763335,0.0775891
visitall-opt11-strips-problem09-full,0,,0,272,544,0,0,0,0,0,0,0,0,0,0,0.0,0.0,80.0,80.0,80.0,0.0033839699999999,0.00861905,0.0006512,0.0,0.0,0.0,0.0,0.0,0.01512243
visitall-opt14-strips-p-05-5,0,,7,64,110,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.0,18.0,18.0,0.00299731,0.00082343,6.651e-05,0.0,0.0,0.0,0.0,0.0,0.00562306
visitall-opt14-strips-p-05-8,0,,33,208,309,610,0,707,98,129,0,0,19,0,0,38.0,38.0,39.0,39.0,39.0,0.00331723,0.0036117199999999,0.00035197,0.00169723,0.0,0.0060056899999999,0.0033842,0.14481043,0.15979678
visitall-opt14-strips-p-05-7,0,,25,152,224,447,0,513,73,31,0,0,8,0,0,28.0,28.0,28.0,30.0,28.0,0.00312596,0.00232584,0.00018479,0.00199079,0.0,0.00132713,0.00265222,0.04853758,0.06414669
visitall-opt11-strips-problem11-full,0,,0,424,848,0,0,0,0,0,0,0,0,0,0,0.0,0.0,120.0,120.0,120.0,0.00426,0.01743,0.00137,0.0,0.0,0.0,0.0,0.0,0.02486
visitall-opt14-strips-p-05-10,0,,54,344,495,983,0,1127,128,66,0,0,7,0,0,52.0,52.0,53.0,54.0,53.0,0.00367671,0.00880935,0.0007661,0.00204833,0.0,0.00459458,0.0047804399999999,0.08583786,0.10892732
visitall-opt14-strips-p-1-15,0,,0,824,1648,0,0,0,0,0,0,0,0,0,0,0.0,0.0,224.0,224.0,224.0,0.00767,0.06033,0.00475,0.0,0.0,0.0,0.0,0.0,0.07548
